state,age,vaccination,risk,year,value,value_min,value_max,iso,disease,R0
new_case,All,All,All,1973,492428,487377,498126,SOM,pertussis,9
new_case,All,All,All,1974,505850,501674,511175,SOM,pertussis,9
new_case,All,All,All,1975,517601,507803,521950,SOM,pertussis,9
new_case,All,All,All,1976,533854,527300,537081,SOM,pertussis,9
new_case,All,All,All,1977,544297,539902,551309,SOM,pertussis,9
new_case,All,All,All,1978,832864,823641,840064,SOM,pertussis,9
new_case,All,All,All,1979,1042503,1028012,1043803,SOM,pertussis,9
new_case,All,All,All,1980,843836,834633,847730,SOM,pertussis,9
new_case,All,All,All,1981,553529,537143,555173,SOM,pertussis,9
new_case,All,All,All,1982,583928,576177,589108,SOM,pertussis,9
new_case,All,All,All,1983,49555,49318,51477,SOM,pertussis,9
new_case,All,All,All,1984,439,439,439,SOM,pertussis,9
new_case,All,All,All,1985,62,62,62,SOM,pertussis,9
new_case,All,All,All,1986,39,39,39,SOM,pertussis,9
new_case,All,All,All,1987,197,197,197,SOM,pertussis,9
new_case,All,All,All,1988,348,348,348,SOM,pertussis,9
new_case,All,All,All,1989,906,906,906,SOM,pertussis,9
new_case,All,All,All,1990,0,0,0,SOM,pertussis,9
new_case,All,All,All,1991,0,0,0,SOM,pertussis,9
new_case,All,All,All,1992,0,0,0,SOM,pertussis,9
new_case,All,All,All,1993,0,0,0,SOM,pertussis,9
new_case,All,All,All,1994,0,0,0,SOM,pertussis,9
new_case,All,All,All,1995,0,0,0,SOM,pertussis,9
new_case,All,All,All,1996,0,0,0,SOM,pertussis,9
new_case,All,All,All,1997,0,0,0,SOM,pertussis,9
new_case,All,All,All,1998,792,792,792,SOM,pertussis,9
new_case,All,All,All,1999,24,24,24,SOM,pertussis,9
new_case,All,All,All,2000,0,0,0,SOM,pertussis,9
new_case,All,All,All,2001,0,0,0,SOM,pertussis,9
new_case,All,All,All,2002,0,0,0,SOM,pertussis,9
new_case,All,All,All,2003,0,0,0,SOM,pertussis,9
new_case,All,All,All,2004,0,0,0,SOM,pertussis,9
new_case,All,All,All,2005,0,0,0,SOM,pertussis,9
new_case,All,All,All,2006,0,0,0,SOM,pertussis,9
new_case,All,All,All,2007,1347,1347,1347,SOM,pertussis,9
new_case,All,All,All,2008,0,0,0,SOM,pertussis,9
new_case,All,All,All,2009,823,823,823,SOM,pertussis,9
new_case,All,All,All,2010,665,665,665,SOM,pertussis,9
new_case,All,All,All,2011,3028,3028,3028,SOM,pertussis,9
new_case,All,All,All,2012,3784,3784,3784,SOM,pertussis,9
new_case,All,All,All,2013,1001,1001,1001,SOM,pertussis,9
new_case,All,All,All,2014,0,0,0,SOM,pertussis,9
new_case,All,All,All,2015,0,0,0,SOM,pertussis,9
new_case,All,All,All,2016,0,0,0,SOM,pertussis,9
new_case,All,All,All,2017,0,0,0,SOM,pertussis,9
new_case,All,All,All,2018,114,114,114,SOM,pertussis,9
new_case,All,All,All,2019,0,0,0,SOM,pertussis,9
new_case,All,All,All,2020,0,0,0,SOM,pertussis,9
new_case,All,All,All,2021,0,0,0,SOM,pertussis,9
new_case,All,All,All,2022,0,0,0,SOM,pertussis,9
new_case,All,All,All,2023,0,0,0,SOM,pertussis,9
new_case,All,All,All,1950,3561,3023,3771,TCD,diphtheria,1
new_case,All,All,All,1951,6507,5048,6874,TCD,diphtheria,1
new_case,All,All,All,1952,5656,5092,6736,TCD,diphtheria,1
new_case,All,All,All,1953,5305,5087,6566,TCD,diphtheria,1
new_case,All,All,All,1954,5137,4616,6919,TCD,diphtheria,1
new_case,All,All,All,1955,5221,4622,5936,TCD,diphtheria,1
new_case,All,All,All,1956,4839,4723,6647,TCD,diphtheria,1
new_case,All,All,All,1957,5944,4887,6249,TCD,diphtheria,1
new_case,All,All,All,1958,5230,4592,6249,TCD,diphtheria,1
new_case,All,All,All,1959,5047,4568,5643,TCD,diphtheria,1
new_case,All,All,All,1960,4860,4278,5976,TCD,diphtheria,1
new_case,All,All,All,1961,4621,4096,5054,TCD,diphtheria,1
new_case,All,All,All,1962,4472,3986,5938,TCD,diphtheria,1
new_case,All,All,All,1963,5182,4308,6203,TCD,diphtheria,1
new_case,All,All,All,1964,5014,4713,6463,TCD,diphtheria,1
new_case,All,All,All,1965,4447,3722,5025,TCD,diphtheria,1
new_case,All,All,All,1966,4588,3808,5180,TCD,diphtheria,1
new_case,All,All,All,1967,4286,3894,4770,TCD,diphtheria,1
new_case,All,All,All,1968,4977,4531,6081,TCD,diphtheria,1
new_case,All,All,All,1969,4283,4121,5846,TCD,diphtheria,1
new_case,All,All,All,1970,4373,4228,6060,TCD,diphtheria,1
new_case,All,All,All,1971,5106,4671,5451,TCD,diphtheria,1
new_case,All,All,All,1972,4436,3763,5065,TCD,diphtheria,1
new_case,All,All,All,1973,4131,3769,4886,TCD,diphtheria,1
new_case,All,All,All,1974,4515,4308,4704,TCD,diphtheria,1
new_case,All,All,All,1975,4064,3959,4505,TCD,diphtheria,1
new_case,All,All,All,1976,4034,3579,4186,TCD,diphtheria,1
new_case,All,All,All,1977,4678,3950,5044,TCD,diphtheria,1
new_case,All,All,All,1978,3923,3566,4616,TCD,diphtheria,1
new_case,All,All,All,1979,3715,3392,4409,TCD,diphtheria,1
new_case,All,All,All,1980,3954,2821,4858,TCD,diphtheria,1
new_case,All,All,All,1981,3618,3140,4233,TCD,diphtheria,1
new_case,All,All,All,1982,3522,3237,3777,TCD,diphtheria,1
new_case,All,All,All,1983,191,167,263,TCD,diphtheria,1
new_case,All,All,All,1984,4,4,4,TCD,diphtheria,1
new_case,All,All,All,1985,10,10,10,TCD,diphtheria,1
new_case,All,All,All,1986,4,4,4,TCD,diphtheria,1
new_case,All,All,All,1987,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1988,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1989,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1990,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1991,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1992,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1993,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1994,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1995,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1996,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1997,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1998,0,0,0,TCD,diphtheria,1
new_case,All,All,All,1999,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2000,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2001,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2002,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2003,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2004,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2005,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2006,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2007,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2008,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2009,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2010,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2011,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2012,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2013,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2014,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2015,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2016,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2017,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2018,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2019,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2020,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2021,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2022,0,0,0,TCD,diphtheria,1
new_case,All,All,All,2023,671,671,671,TCD,diphtheria,1
new_case,All,All,All,1950,1026601,972909,1041279,TCD,diphtheria,2
new_case,All,All,All,1951,609227,586775,657480,TCD,diphtheria,2
new_case,All,All,All,1952,1472,1469,1578,TCD,diphtheria,2
new_case,All,All,All,1953,1574,1309,1620,TCD,diphtheria,2
new_case,All,All,All,1954,1757,1640,1867,TCD,diphtheria,2
new_case,All,All,All,1955,1812,1637,2011,TCD,diphtheria,2
new_case,All,All,All,1956,2108,1941,2168,TCD,diphtheria,2
new_case,All,All,All,1957,2335,2230,2474,TCD,diphtheria,2
new_case,All,All,All,1958,2488,2307,2878,TCD,diphtheria,2
new_case,All,All,All,1959,2814,2454,2862,TCD,diphtheria,2
new_case,All,All,All,1960,2979,2858,3248,TCD,diphtheria,2
new_case,All,All,All,1961,4049,3145,4531,TCD,diphtheria,2
new_case,All,All,All,1962,4575,4208,5159,TCD,diphtheria,2
new_case,All,All,All,1963,6092,4439,6167,TCD,diphtheria,2
new_case,All,All,All,1964,6652,5650,7347,TCD,diphtheria,2
new_case,All,All,All,1965,8892,6638,9508,TCD,diphtheria,2
new_case,All,All,All,1966,10492,7014,11165,TCD,diphtheria,2
new_case,All,All,All,1967,12154,10899,19738,TCD,diphtheria,2
new_case,All,All,All,1968,21214,15773,27271,TCD,diphtheria,2
new_case,All,All,All,1969,31901,27628,36004,TCD,diphtheria,2
new_case,All,All,All,1970,44399,36458,51290,TCD,diphtheria,2
new_case,All,All,All,1971,59459,54809,76628,TCD,diphtheria,2
new_case,All,All,All,1972,74955,57326,76616,TCD,diphtheria,2
new_case,All,All,All,1973,60802,55541,77650,TCD,diphtheria,2
new_case,All,All,All,1974,52436,39603,61369,TCD,diphtheria,2
new_case,All,All,All,1975,38371,30273,49530,TCD,diphtheria,2
new_case,All,All,All,1976,31746,26473,36956,TCD,diphtheria,2
new_case,All,All,All,1977,29620,26564,34326,TCD,diphtheria,2
new_case,All,All,All,1978,30163,26631,33510,TCD,diphtheria,2
new_case,All,All,All,1979,29478,24625,35271,TCD,diphtheria,2
new_case,All,All,All,1980,29036,21445,37149,TCD,diphtheria,2
new_case,All,All,All,1981,26454,17950,33823,TCD,diphtheria,2
new_case,All,All,All,1982,27239,22392,32130,TCD,diphtheria,2
new_case,All,All,All,1983,1688,1581,1799,TCD,diphtheria,2
new_case,All,All,All,1984,4,4,4,TCD,diphtheria,2
new_case,All,All,All,1985,10,10,10,TCD,diphtheria,2
new_case,All,All,All,1986,4,4,4,TCD,diphtheria,2
new_case,All,All,All,1987,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1988,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1989,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1990,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1991,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1992,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1993,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1994,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1995,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1996,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1997,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1998,0,0,0,TCD,diphtheria,2
new_case,All,All,All,1999,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2000,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2001,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2002,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2003,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2004,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2005,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2006,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2007,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2008,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2009,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2010,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2011,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2012,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2013,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2014,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2015,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2016,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2017,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2018,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2019,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2020,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2021,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2022,0,0,0,TCD,diphtheria,2
new_case,All,All,All,2023,671,671,671,TCD,diphtheria,2
new_case,All,All,All,1950,2224514,2223818,2227320,TCD,diphtheria,3
new_case,All,All,All,1951,2907,2771,3045,TCD,diphtheria,3
new_case,All,All,All,1952,924,905,945,TCD,diphtheria,3
new_case,All,All,All,1953,1026,980,1127,TCD,diphtheria,3
new_case,All,All,All,1954,1244,1198,1319,TCD,diphtheria,3
new_case,All,All,All,1955,1444,1380,1655,TCD,diphtheria,3
new_case,All,All,All,1956,1815,1608,1904,TCD,diphtheria,3
new_case,All,All,All,1957,2161,2094,2298,TCD,diphtheria,3
new_case,All,All,All,1958,2565,2501,2708,TCD,diphtheria,3
new_case,All,All,All,1959,3577,3401,4001,TCD,diphtheria,3
new_case,All,All,All,1960,5721,5047,5930,TCD,diphtheria,3
new_case,All,All,All,1961,8797,7077,10635,TCD,diphtheria,3
new_case,All,All,All,1962,15587,14155,17840,TCD,diphtheria,3
new_case,All,All,All,1963,39483,34914,42254,TCD,diphtheria,3
new_case,All,All,All,1964,92615,89313,113449,TCD,diphtheria,3
new_case,All,All,All,1965,135168,129410,139666,TCD,diphtheria,3
new_case,All,All,All,1966,95126,69226,99066,TCD,diphtheria,3
new_case,All,All,All,1967,44515,37957,53981,TCD,diphtheria,3
new_case,All,All,All,1968,33187,29586,42859,TCD,diphtheria,3
new_case,All,All,All,1969,39524,32024,50601,TCD,diphtheria,3
new_case,All,All,All,1970,51915,48638,66350,TCD,diphtheria,3
new_case,All,All,All,1971,78996,69564,99963,TCD,diphtheria,3
new_case,All,All,All,1972,96473,82040,107895,TCD,diphtheria,3
new_case,All,All,All,1973,86797,71653,97618,TCD,diphtheria,3
new_case,All,All,All,1974,63413,58800,78199,TCD,diphtheria,3
new_case,All,All,All,1975,56008,41844,65247,TCD,diphtheria,3
new_case,All,All,All,1976,41988,35918,50415,TCD,diphtheria,3
new_case,All,All,All,1977,40362,36074,52424,TCD,diphtheria,3
new_case,All,All,All,1978,55164,45893,61138,TCD,diphtheria,3
new_case,All,All,All,1979,69282,63050,81687,TCD,diphtheria,3
new_case,All,All,All,1980,87097,67452,99440,TCD,diphtheria,3
new_case,All,All,All,1981,76296,60726,78145,TCD,diphtheria,3
new_case,All,All,All,1982,64307,57495,67592,TCD,diphtheria,3
new_case,All,All,All,1983,3614,3446,4494,TCD,diphtheria,3
new_case,All,All,All,1984,4,4,4,TCD,diphtheria,3
new_case,All,All,All,1985,10,10,10,TCD,diphtheria,3
new_case,All,All,All,1986,4,4,4,TCD,diphtheria,3
new_case,All,All,All,1987,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1988,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1989,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1990,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1991,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1992,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1993,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1994,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1995,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1996,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1997,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1998,0,0,0,TCD,diphtheria,3
new_case,All,All,All,1999,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2000,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2001,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2002,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2003,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2004,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2005,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2006,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2007,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2008,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2009,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2010,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2011,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2012,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2013,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2014,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2015,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2016,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2017,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2018,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2019,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2020,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2021,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2022,0,0,0,TCD,diphtheria,3
new_case,All,All,All,2023,671,671,671,TCD,diphtheria,3
new_case,All,All,All,1950,2426139,2424349,2431061,TCD,diphtheria,4
new_case,All,All,All,1951,714,712,722,TCD,diphtheria,4
new_case,All,All,All,1952,819,804,867,TCD,diphtheria,4
new_case,All,All,All,1953,993,928,1045,TCD,diphtheria,4
new_case,All,All,All,1954,1194,1164,1223,TCD,diphtheria,4
new_case,All,All,All,1955,1627,1476,1748,TCD,diphtheria,4
new_case,All,All,All,1956,2309,2091,2321,TCD,diphtheria,4
new_case,All,All,All,1957,3445,3039,4330,TCD,diphtheria,4
new_case,All,All,All,1958,5657,4668,6581,TCD,diphtheria,4
new_case,All,All,All,1959,11210,10196,14410,TCD,diphtheria,4
new_case,All,All,All,1960,38608,35160,39917,TCD,diphtheria,4
new_case,All,All,All,1961,125647,115678,136479,TCD,diphtheria,4
new_case,All,All,All,1962,154869,135064,160973,TCD,diphtheria,4
new_case,All,All,All,1963,58417,51900,63872,TCD,diphtheria,4
new_case,All,All,All,1964,32353,25297,32702,TCD,diphtheria,4
new_case,All,All,All,1965,36686,32113,50216,TCD,diphtheria,4
new_case,All,All,All,1966,70550,68997,78711,TCD,diphtheria,4
new_case,All,All,All,1967,128116,102453,135850,TCD,diphtheria,4
new_case,All,All,All,1968,111037,86930,116603,TCD,diphtheria,4
new_case,All,All,All,1969,59341,55206,79112,TCD,diphtheria,4
new_case,All,All,All,1970,47106,42955,77085,TCD,diphtheria,4
new_case,All,All,All,1971,68229,61531,78900,TCD,diphtheria,4
new_case,All,All,All,1972,105829,74165,115896,TCD,diphtheria,4
new_case,All,All,All,1973,111218,83765,127380,TCD,diphtheria,4
new_case,All,All,All,1974,82825,71478,92504,TCD,diphtheria,4
new_case,All,All,All,1975,62483,50657,85250,TCD,diphtheria,4
new_case,All,All,All,1976,59837,49308,75780,TCD,diphtheria,4
new_case,All,All,All,1977,69367,65674,81322,TCD,diphtheria,4
new_case,All,All,All,1978,101381,72724,102940,TCD,diphtheria,4
new_case,All,All,All,1979,105632,80713,123975,TCD,diphtheria,4
new_case,All,All,All,1980,93747,85227,106377,TCD,diphtheria,4
new_case,All,All,All,1981,55192,50699,72265,TCD,diphtheria,4
new_case,All,All,All,1982,53529,41111,66086,TCD,diphtheria,4
new_case,All,All,All,1983,4196,3288,4686,TCD,diphtheria,4
new_case,All,All,All,1984,4,4,4,TCD,diphtheria,4
new_case,All,All,All,1985,10,10,10,TCD,diphtheria,4
new_case,All,All,All,1986,4,4,4,TCD,diphtheria,4
new_case,All,All,All,1987,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1988,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1989,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1990,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1991,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1992,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1993,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1994,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1995,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1996,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1997,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1998,0,0,0,TCD,diphtheria,4
new_case,All,All,All,1999,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2000,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2001,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2002,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2003,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2004,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2005,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2006,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2007,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2008,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2009,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2010,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2011,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2012,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2013,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2014,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2015,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2016,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2017,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2018,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2019,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2020,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2021,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2022,0,0,0,TCD,diphtheria,4
new_case,All,All,All,2023,671,671,671,TCD,diphtheria,4
new_case,All,All,All,1950,2502888,2501473,2504320,TCD,diphtheria,5
new_case,All,All,All,1951,659,645,683,TCD,diphtheria,5
new_case,All,All,All,1952,802,784,825,TCD,diphtheria,5
new_case,All,All,All,1953,1055,1002,1060,TCD,diphtheria,5
new_case,All,All,All,1954,1399,1270,1413,TCD,diphtheria,5
new_case,All,All,All,1955,2164,1840,2329,TCD,diphtheria,5
new_case,All,All,All,1956,3301,2879,4035,TCD,diphtheria,5
new_case,All,All,All,1957,8549,7541,9627,TCD,diphtheria,5
new_case,All,All,All,1958,28690,26259,38142,TCD,diphtheria,5
new_case,All,All,All,1959,141182,128767,148949,TCD,diphtheria,5
new_case,All,All,All,1960,143256,125565,153832,TCD,diphtheria,5
new_case,All,All,All,1961,39486,38627,44391,TCD,diphtheria,5
new_case,All,All,All,1962,30115,24681,34137,TCD,diphtheria,5
new_case,All,All,All,1963,58058,54488,76512,TCD,diphtheria,5
new_case,All,All,All,1964,143319,131999,152166,TCD,diphtheria,5
new_case,All,All,All,1965,110946,87829,120452,TCD,diphtheria,5
new_case,All,All,All,1966,54309,45663,62278,TCD,diphtheria,5
new_case,All,All,All,1967,48158,45487,64314,TCD,diphtheria,5
new_case,All,All,All,1968,95061,79841,98741,TCD,diphtheria,5
new_case,All,All,All,1969,138111,118110,141825,TCD,diphtheria,5
new_case,All,All,All,1970,99574,93428,123910,TCD,diphtheria,5
new_case,All,All,All,1971,69503,57322,88067,TCD,diphtheria,5
new_case,All,All,All,1972,64629,60144,82391,TCD,diphtheria,5
new_case,All,All,All,1973,99089,83408,119511,TCD,diphtheria,5
new_case,All,All,All,1974,118283,115931,138108,TCD,diphtheria,5
new_case,All,All,All,1975,94054,78911,116723,TCD,diphtheria,5
new_case,All,All,All,1976,72164,53379,83760,TCD,diphtheria,5
new_case,All,All,All,1977,78321,60377,82193,TCD,diphtheria,5
new_case,All,All,All,1978,102811,89790,132737,TCD,diphtheria,5
new_case,All,All,All,1979,112724,106959,139380,TCD,diphtheria,5
new_case,All,All,All,1980,97689,84260,121298,TCD,diphtheria,5
new_case,All,All,All,1981,52723,40956,62637,TCD,diphtheria,5
new_case,All,All,All,1982,65435,41817,74468,TCD,diphtheria,5
new_case,All,All,All,1983,6631,4257,6802,TCD,diphtheria,5
new_case,All,All,All,1984,4,4,4,TCD,diphtheria,5
new_case,All,All,All,1985,10,10,10,TCD,diphtheria,5
new_case,All,All,All,1986,4,4,4,TCD,diphtheria,5
new_case,All,All,All,1987,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1988,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1989,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1990,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1991,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1992,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1993,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1994,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1995,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1996,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1997,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1998,0,0,0,TCD,diphtheria,5
new_case,All,All,All,1999,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2000,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2001,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2002,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2003,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2004,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2005,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2006,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2007,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2008,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2009,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2010,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2011,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2012,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2013,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2014,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2015,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2016,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2017,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2018,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2019,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2020,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2021,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2022,0,0,0,TCD,diphtheria,5
new_case,All,All,All,2023,671,671,671,TCD,diphtheria,5
new_case,All,All,All,1950,2531034,2530250,2532313,TCD,diphtheria,6
new_case,All,All,All,1951,664,640,679,TCD,diphtheria,6
new_case,All,All,All,1952,874,860,883,TCD,diphtheria,6
new_case,All,All,All,1953,1205,1090,1266,TCD,diphtheria,6
new_case,All,All,All,1954,1646,1602,1776,TCD,diphtheria,6
new_case,All,All,All,1955,3194,3038,3632,TCD,diphtheria,6
new_case,All,All,All,1956,8951,7863,11035,TCD,diphtheria,6
new_case,All,All,All,1957,55359,46622,63588,TCD,diphtheria,6
new_case,All,All,All,1958,185702,179837,193501,TCD,diphtheria,6
new_case,All,All,All,1959,71443,61441,83505,TCD,diphtheria,6
new_case,All,All,All,1960,27481,20896,28856,TCD,diphtheria,6
new_case,All,All,All,1961,50415,48118,63295,TCD,diphtheria,6
